status,source_URLs,Name,Type,Cardinality,Label,Required,Help
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,receiptAmount,double,0..1,,,Enter the tolerance limit for the discrepancy between the amount on the vendor bill and item receipt.
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,receiptQuantity,double,0..1,,,Enter the tolerance limit for the discrepancy between the quantity on the vendor bill and item receipt.
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,receiptQuantityDiff,double,0..1,,,Enter the difference limit for the discrepancy between the quantity on the vendor bill and item receipt.
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,relatedItemsDescription,string,0..1,,,Sets the description displayed for a group of related items.
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,reorderMultiple,long,0..1,,,"Enter the quantity you prefer to order of this item each time. Then, the Order Items page suggests ordering a quantity of this item that is always multiple of the number you enter.
For example, if the vendor only accepts orders in multiples of one thousand, you would enter 1000 in this field. Then, the Order items page might suggest that you order 1000 or 2000, but not 1500.
Note: If you use the Multiple Units of Measure feature, the reorder multiple always functions in base units."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,reorderPoint,double,0..1,,,"Sets the minimum quantity that when reached triggers a warning to reorder or rebuild this item. If the Multi-Location Inventory feature is enabled, this field should be populated for each location using the locationsList element."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,reorderPointUnits,string,0..1,,,
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,rescheduleInDays,long,0..1,,,"In the Reschedule In Days field, enter a number between one and 90 that is the maximum number of days that the order can be advanced from the current day. For example, if you enter 10 in this field, an order for this item can be moved up ten days earlier, but not eleven or more days. This field defaults to be blank.
Note: If this field is left blank, NetSuite does not make recommendations to reschedule orders for this item to a later date."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,rescheduleOutDays,long,0..1,,,"In the Reschedule Out Days field, enter a number between one and 180 that is the maximum number of days that the order can be delayed from the current day. For example, if you enter 10 in this field, an order for this item can be moved to ten days later, but not eleven or more days. This field defaults to be blank.
Note: If this field is left blank, NetSuite does not make recommendations to reschedule orders for this item to a later date."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,revenueAllocationGroup,RecordRef,0..1,,,Select a revenue allocation group to use in GroupSum functions in fair value formulas. The value you select here is the default. You can change it on the revenue element.
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,revenueRecognitionRule,RecordRef,0..1,,,"Select the revenue rule to use by default for this item in a revenue arrangement.
Be sure the rule you select has an Amount Source that is appropriate for the value you select in the Create Revenue Plans On field. For more information, see the field level help for Create Revenue Plans On."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,revRecForecastRule,RecordRef,0..1,,,"Select a revenue rule to use for forecast revenue recognition plans. The default is determined by the same accounting preference as the Revenue Recognition Rule.
You may select the same rule or a different rule for actual and forecast rules. Percent complete rules are not available as forecast rules. For information about forecast revenue plans for project progress, see Working with Percent-Complete Revenue Recognition Plans."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,revRecSchedule,RecordRef,0..1,,,"Sets the revenue recognition template that will be applied to this item. In order to set this field, the item record referenced in the item field must have a deferred revenue account associated with it. This field then defaults to the rev. rec.  template associated to the item on the item record.
In order to retrieve a list of available values for this field, use the GetSelectValue operation."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,roundUpAsComponent,boolean,0..1,,,"If you use the component yield preference, depending on your settings, the component yield calculation may result in a fractional quantity. You can use this setting so that the quantity for a component on a work order automatically rounds up to a whole number in base units.
For example, you have an assembly that requires 2 units of Component A. The component yield is 99%. To build 5 of these assemblies requires 10.1 units of Component A. Since you can consume components only in whole numbers, you cannot consume 10.1 units. Therefore, you need to round up to the next highest whole number in base units.
Check the Round Up Quantity as Component box to enable NetSuite to round up the quantity consumed for this item.
Clear this box if you do not want NetSuite to round up the quantity consumed for this item."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,safetyStockLevel,double,0..1,,,"Enter the amount of an item you prefer to keep in stock at all times. Safety stock can be a quantity or a number of days worth of stock.
 
This amount is used to auto-calculate the reorder point of an item.
    * To define safety stock as a quantity, enter a value.
    * To define safety stock as a number of days, enter a value in the field next to Days.
If no safety stock value is entered, then the default value from the Set Up Inventory Management page is used."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,safetyStockLevelDays,long,0..1,,,"Enter the amount of an item you prefer to keep in stock at all times. Safety stock can be a quantity or a number of days worth of stock.
 
This amount is used to auto-calculate the reorder point of an item.
    * To define safety stock as a quantity, enter a value.
    * To define safety stock as a number of days, enter a value in the field next to Days.
If no safety stock value is entered, then the default value from the Set Up Inventory Management page is used."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,safetyStockLevelUnits,string,0..1,,,
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,salesTaxCode,RecordRef,0..1,,,"This field is required for customers subscribing to International versions on NetSuite. Sets the default tax code to be used on sales transactions. 
In order to retrieve a list of available values for this field, use the GetSelectValue operation."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,saleUnit,RecordRef,0..1,,,Select the unit you use to sell this item to customers on sales transactions.
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,scheduleBCode,RecordRef,0..1,,,"Select the code for the Schedule B form for this item. Available values are:
_1000, _1000cubicMeters, _barrels, _carat, _cleanYieldKilogram, _contentKilogram, _contentTon, _cubicMeters, _curie, _dozen, _dozenPairs, _dozenPieces, _fiberMeter, _gram, _gross, _grossContainers, _hundred, _kilogram, _kilogramTotalSugars, _liter, _meter, _millicurie, _noQuantityReq, _number, _pack, _pairs, _pieces, _proofLiter, _runningBales, _square, _squareCentimeters, _squareMeters, _ton"
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,scheduleBNumber,string,0..1,,,Enter the number for the Schedule B form for this item.
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,scheduleBQuantity,long,0..1,,,Enter the quantity for the Schedule B form for this item.
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,scrapAcct,RecordRef,0..1,,,"This is an expense account for scrapping that occurs during the work 
order completion. This account is required if WIP is checked for any 
locations."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,searchKeywords,string,0..1,,,"Enter alternative search keywords that customers might use to find this item using your Web store�s internal search. These can include synonyms, acronyms, alternate languages or misspellings. These keywords are seen as equally important as the item name when searches are conducted."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,seasonalDemand,boolean,0..1,,,"Check the Seasonal Demand box to define how NetSuite analyzes customer demand for this item
.
Customer demand for an item is used to auto-calculate reorder points and preferred stock levels. An item’s demand rate is calculated as the average sales quantity per day.
    * Historical Demand – Clear the Seasonal Demand box to calculate the demand as average sales per day over a specific period.
      To set the number of months interval between analysis to evaluate sales orders and calculate item demand, go to Setup > Accounting > Set Up Inventory Management > Order Analysis Interval field.
    * Seasonal Demand – Check the Seasonal Demand box to calculate the reorder quantity for this item based on inventory demand changes through the year.
      To set the number of months interval between analysis to evaluate sales orders and calculate item demand, go to Setup > Accounting > Set Up Inventory Management > Order Analysis Interval field."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,serialNumbers,string,0..1,,,"A comma deliminated list of serial or LOT numbers. If entering serial numbers there must be a number for each item. Lot numbers must be entered in a format of LOT#(Quantity). For example, to enter a quantity of 100 items as Lot number ABC1234, enter ABC1234(100). 
If the multi-location inventory feature is disabled, you must set the serialNumbers here."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,shipIndividually,boolean,0..1,,,"Check this box if this item always ships alone and with no other items in the same package.
This helps determine the number of packages needed and the shipping rate on order fulfillments."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,shipPackage,RecordRef,0..1,,,"Select the type of package this item normally ships in. The information for this package type automatically fills in on order fulfillments for this item.
Setting up and assigning package types helps determine the number of packages on an order and helps return accurate real-time shipping rates.
Create package types at Setup > Accounting > Shipping > Packages subtab."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,shippingCost,double,0..1,,,"As an option, you may set a shipping cost for this item in dollars. You must also create a shipping item for per-item shipping costs at Lists > Accounting > Shipping Items > New. When this item is set on sales orders, invoices or cash sales, the appropriate shipping charges are automatically calculated."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,shippingCostUnits,string,0..1,,,
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,shoppingDotComCategory,string,0..1,,,"Enter the name of the Shopping.com category that this item should go under.
This category is included in the product feeds that you can export from Setup > Web Site > Product Feeds.
Go to www.shopping.com for more information on the categories available."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,shopzillaCategoryId,long,0..1,,,"Enter the name of the Shopzilla category this item should be included in.
This category is included in the product feeds you export at Setup > Web Site > Product Feeds.
Go to www.shopzilla.com for more information on the available categories."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,showDefaultDonationAmount,boolean,0..1,,,"Can only be set when isDonation is set to True. If true, the item's online price is displayed as a suggested price."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,siteCategoryList,SiteCategoryList,0..1,,,
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,sitemapPriority,SitemapPriority,0..1,,,"Use the Sitemap Priority list to indicate the relative importance of your Web site URLs.
You can select a priority ranging from 0.0 to 1.0 on item, category, and tab records.
NetSuite assigns the default priority “Auto” to all new and existing tab, category and item records in your account. The priority is calculated based on the position of the item or category in the hierarchy of your Web site.
For example, your Web site tabs automatically generate a default priority value of 1.0 because they are top level pages. A category published to a tab gets a priority of 0.5. An item published to a category on a tab gets a priority of 0.3."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,softDescriptor,RecordRef,0..1,,,"In the Soft Descriptor list, select the name that will appear on the customer's credit card statement when this item is purchased.
Enter soft descriptors to select in this field at Setup > Accounting > Payment Processing > Credit Card Soft Descriptors."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,specialsDescription,string,0..1,,,"Settable only if onSpecial is set to True. You can provide letters, numbers and basic HTML code."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,stockDescription,string,0..1,,,"Enter up to 21 characters to specify information about this item, such as New, Refurbished or Ships 2-3 days."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,stockUnit,RecordRef,0..1,,,Select the unit you use to stock this item in inventory.
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,storeDescription,string,0..1,,,Sets the item description. This field can contain plain text as well as basic html code.
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,storeDetailedDescription,string,0..1,,,Sets the detailed item description. This field can contain plain text as well as basic html code.
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,storeDisplayImage,RecordRef,0..1,,,"References an existing image file in the file cabinet. In order to retrieve a list of available values for this field, use the GetSelectValue operation."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,storeDisplayName,string,0..1,,,Sets the item name for your Web site.
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,storeDisplayThumbnail,RecordRef,0..1,,,"References an existing image file in the file cabinet. In order to retrieve a list of available values for this field, use the GetSelectValue operation."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,storeItemTemplate,RecordRef,0..1,,,References an existing item template at Setup > Web Site > Item/Category Templates.
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,subsidiaryList,RecordRefList,0..1,,,
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,supplyLotSizingMethod,RecordRef,0..1,,,"Select a Lot Sizing Method:
    * Lot For Lot – Orders are suggested for procurement based on the exact projections for that day. The suggested order quantity may vary from day to day depending on demand calculations.
    * Fixed Lot Size – Orders are suggested for procurement based on a fixed amount or a multiple of the fixed amount.
    * Periods of Supply – Generates aggregated purchase orders or work orders based on the overall demand requirements extended over a designated period, such as weekly or monthly.
      For example, rather than creating multiple purchase orders for each instance of demand, you can consolidate into one order created from the demand planning engine for all items required within the next 2 weeks. By sending a consolidated purchase order to a vendor, the vendor can ship all items at one time rather than in multiple shipments, potentially resulting in reduced shipping costs.
      Note: Be aware of costs from vendor holding charges. You can consolidate orders for a period, but after being consolidated, the Bill of Materials (BOM) for that specific work order on that specific level will also be used for subsequent levels."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,supplyReplenishmentMethod,RecordRef,0..1,,,"Select one of the following Replenishment Methods to calculate item replenishment requirements:
    * Reorder Point – To use Advanced Inventory Management settings for demand calculations instead of using Demand Planning.
      This is the default setting for new item records.
      Orders are created based on replenishment reminders generated from the Order Items page, Replenish Items, and Mass Create Work Orders.
    * Time Phased – To create orders based on item demand plans instead of the Advanced Inventory Management settings.
      When you choose this setting, other fields on the record that are used by Advanced Inventory Management to calculate demand are no longer available. These unavailable fields are: Seasonal Demand, Build Point, Reorder Point, Preferred Stock Level, Safety Stock Days.
      The Auto calculate settings are cleared and cannot be changed for Demand Per Day, Reorder Point, Preferred Stock Level, Lead Time."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,supplyTimeFence,long,0..1,,,This field defaults to the number entered in the Default Planning Time Fence field. Verify the default or enter a number between zero and 365 to determine the planning time fence for this item.
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,supplyType,RecordRef,0..1,,,"In the Supply Type list, select a method for procuring more stock: Purchase or Assembly.
On assembly items, if you have enabled the Allow Purchase of Assembly Items preference, you can choose whether to build additional supply or purchase it."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,taxSchedule,RecordRef,0..1,,,"Select the tax schedule you want to apply to this item.
You can create new tax schedules at Setup > Accounting > Taxes > Tax Schedules > New."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,totalValue,double,0..1,,,"By default this field is the result of multiplying the purchase price by the quantity on hand. If the Multi-Location Inventory feature is enabled, the sum of this result for each location populates this field by default."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,trackLandedCost,boolean,0..1,,,"Set to true to track landed costs associated with this item.
Note: You must include an item that tracks landed costs on transactions you want to source for landed costs."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,transferPrice,double,0..1,,,"Enter a transfer price on an item record to set the default value used as the transfer price on transfer orders. You can still override this default by entering a new transfer price for an item on the transfer order.
The use of the value in the Transfer Price field on a transfer order depends on your setting for the Use Item Cost as Transfer Cost preference.
When the Use Item Cost as Transfer Cost preference is enabled, the transfer price on a transfer order is not considered for posting cost accounting of line items. In the Transfer Price field, enter a declared value for the item to be used for shipping purposes only.
When the Use Item Cost as Transfer Cost preference is disabled, the transfer price on a transfer order is considered for posting cost accounting of line items. Items that do not have a transfer price set on a transfer order use a zero value for cost accounting calculations when the item is received.
Note: If the Transfer Price field is blank on the item record, a value of zero shows by default on the transfer order. Unless a transfer price value is entered on the transfer order, a value of zero is used for COGS calculations when the item is received."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,translationsList,TranslationList,0..1,,,
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,unbuildVarianceAccount,RecordRef,0..1,,,"Select an account for posting variance amounts that result from unbuilding the assembly.
If no account is selected in this field, variance amounts for this item post to the Cost of Goods Sold (COGS) account. This field defaults to be blank.
When you unbuild an assembly item, sometimes there is a difference in the cost of the item at the time of assembly and the cost at the time of the unbuild. Any variance amount between the assembly cost and the unbuild cost posts to the account selected in this field."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,unitsType,RecordRef,0..1,,,"In order to retrieve a list of available values for this field, use the GetSelectValue operation."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,upcCode,string,0..1,,,"Defines whether this is a unv part code. Bar codes for items are generated in Code 128 by default. If you prefer to use the UPC code format, set this field to True on each item record."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,urlComponent,string,0..1,,,"Enter a short, descriptive name for this item to appear as part of its URL in the Web store.
Setting a name to show in the URL can result in better ranking from search engines.
If you leave this field blank, NetSuite terms and numbers are used as identifiers in the URL.
Note: Descriptive URL components are case sensitive. Descriptive URLs must match the case used in the URL Component field of an item record to point to the correct page."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,useBins,boolean,0..1,,,"Set to true if you want to track bin locations for this item. If you choose to use bins for this item, you must associate at least one bin with the item using the Bin Numbers subtab. You can associate multiple items with one bin and multiple bins with one item. You can also designate one preferred bin per location. The preferred bin is listed by default on receipt and fulfillment transactions. To create bin records that can be entered here, go to Lists > Accounting > Bins > New."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,useComponentYield,boolean,0..1,,,Check the Use Component Yield box to enable NetSuite to account for material component yield loss during the ordering and planning process.
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,useMarginalRates,boolean,0..1,,,"Set to true if you want the quantity discounts in the schedule to be applied to each pricing bracket separately.
For example, a schedule offers no discount for the first 100 items sold and a 5% discount if more than 100 are sold. If 150 items are sold, the first 100 are at normal price, and the other fifty items are sold at 5% discount.
The fault value is false, which applies the discount to all items sold."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,vendor,RecordRef,0..1,,,"In order to retrieve a list of available values for this field, use the GetSelectValue operation."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,vendorName,string,0..1,,,"Sets the preferred vendor for this item. If the Multiple Vendors feature is enabled, this field is unavailable and you must set the preferred vendor in the itemVendorsList."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,vsoeDeferral,VsoeDeferral,0..1,,,"In this field set how to handle deferment when this item is sold as part of a bundle. The available options are:
_deferBundleUntilDelivered � Until this item is marked delivered, the revenue recognition of all items in the bundle is deferred. A typical use for this option is to identify items whose revenue recognition depends on the delivery of the item itself, in addition to the delivery of a separate service. For example, a specified upgrade would typically be marked Defer Bundle Until Delivered.
_deferUntilItemDelivered � Until this item is marked delivered, the revenue recognition of this item is deferred. This setting is the default for this field. 
Note: The deferral setting you set for each item in a bundle works together with the deferral settings for other items in the bundle."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,vsoeDelivered,boolean,0..1,,,Check this box to automatically set this item to a Delivered status when this item is added to a transaction. Clear this box to leave the delivery status clear by default.
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,vsoePermitDiscount,VsoePermitDiscount,0..1,,,"Set one of the following options to determine how discounts are handled for this item.
_asAllowed - Allows a portion of an applicable discount to be applied against this item if its status is Delivered when the VSOE allocation is performed.
_never - Does not allow a discount to be applied against this item when the VSOE allocation is performed. This selection would be common for a Specified Upgrade. 
Note: The default for this field is _asAllowed."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,vsoePrice,double,0..1,,,"Set the VSOE price for this item, if the price is known.
Note: If you need to use more than one VSOE price for an item, you can set the most common price here and then change the price on each order manually."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,vsoeSopGroup,VsoeSopGroup,0..1,,,"Select an allocation type to associate with this item on sales transactions.
    * Normal - Revenue allocation follows EITF 08-01 rules when you use VSOE and the fair value price list with advanced revenue management.
    * Exclude - This item is excluded from revenue allocation. The item discounted sales amount is the revenue amount.
    * Software - The item is software. When you use VSOE with the EITF SuiteApp, both EITF 08-01 and SOP 97-2 rules apply for revenue allocation. When you use advanced revenue management, revenue allocation follows the fair value price list. Then if the fair value prices for any of the items in the allocation are estimates rather than VSOE, the allocation is recalculated using the residual method.
Note: Do not select the Software value unless you are using VSOE with the EITF SuiteApp or Advanced Revenue Management."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,weight,double,0..1,,,Set the weight of this item
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,weightUnit,ItemWeightUnit,0..1,,,
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,weightUnits,string,0..1,,,
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,wipAcct,RecordRef,0..1,,,"This is an asset account used when a work order component issue is 
entered. This account is required if WIP is checked for any locations."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedassemblyitem.html,wipVarianceAcct,RecordRef,0..1,,,"This is an expense account for any actual cost or average cost 
assemblies when the reconciliation amount cannot be returned to the 
asset account because the amount has been shipped. This account is 
required if WIP is checked for any locations."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedinventoryitem.html,,,,,,
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedinventoryitem.html,accountingBookDetailList,ItemAccountingBookDetailList,0..1,,,
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedinventoryitem.html,alternateDemandSourceItem,RecordRef,0..1,,,"For demand planning purposes, choose another item if you want to examine the historical sales of an item other than the one on the current record. When this field is left blank, the source for historical data is the original item.
For example, if you are setting up Item A for demand planning, but Item A does not have an extensive sales history, you can choose Item B as an alternate source for historical data. Then, when demand calculations need to be made for Item A, NetSuite uses Item B’s history for the calculations.
Note: You can select only an item that is of the same item type to be an alternate source. For example, if the original item is an inventory item, the alternate source item must also be an inventory item."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedinventoryitem.html,assetAccount,RecordRef,0..1,,,"References an existing asset account at Lists > Accounting > Accounts. In order to retrieve a list of available values for this field, use the GetSelectValue operation."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedinventoryitem.html,autoLeadTime,boolean,0..1,,,"Lead time is the average number of days between ordering this item from the vendor and receiving it.
    * Check the Auto-Calculate box if you want NetSuite to calculate the lead time based on the most recent order history of this item. This is calculated by taking the number of days between the order entry and receipt on the three most recent purchase orders, and dividing by three.
          o If there are multiple receipts for the item against the same purchase order, only the first receipt is used for the calculation.
          o Lead time calculation is not weighted by number of units received.
          o More recent purchase orders without receipts are ignored.
    * Clear the Auto-Calculate box to manually enter a lead time value in days. If the Auto-Calculate box is cleared and no value is entered, then the default value from the Set Up Inventory Management page is used."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedinventoryitem.html,autoPreferredStockLevel,boolean,0..1,,,"The preferred stock level is the optimum quantity to maintain in stock of an item.
Set to true if you want NetSuite to calculate the preferred stock level based on demand for the item. The preferred stock level is calculated as:
    (daily demand * number of days supply preferred)"
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedinventoryitem.html,autoReorderPoint,boolean,0..1,,,"The Reorder Point is the quantity level at which you need to reorder or build more of this item. Set this field to false to manually calculate the point at which to reorder or build more of this item
Set this field to true if you want NetSuite to calculate the reorder point based on demand for the item over time. The reorder point depends on the safety stock definition and is calculated as follows:
Without safety stock defined:   Reorder point = (average lead time days * demand)
With safety stock defined in days:    Reorder point = [(average lead time days + safety stock days) * demand]
With safety stock quantity defined:    Reorder point = [(average lead time days * demand) + safety stock quantity)"
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/serializedinventoryitem.html,availableToPartners,boolean,0..1,,,"If true, this item is available in the Advanced Partner Center."
